sentences	ADR	WD	EF	INF	SSI	DI
After finding this blog, I've been cutting my pills in half for the past 3 nites.	0	0	0	0	0	0
I didn't feel as lethargic yesterday but didn't go to sleep until 3 a,m.	0	1	0	0	0	0
I'm still unsure about this med.	0	0	0	0	0	0
I've taken all the other anti-depressants over many years and couldn't stand the side effects.	1	0	0	0	0	0
Email me with your suggestions, Please.	0	0	0	0	0	0
Extreme fatigue, difficulty waking up, emotional numbness/detachment, inability to concentrate, forgetfulness, lack of interest in ANYTHING except sleep, inability to reach orgasm with a partner, weakness, excessive urination, dizziness.	1	0	0	0	0	0
It certainly erased the anxiety, but I hardly feel human anymore.	1	0	1	0	1	1
Nothing moves or excites me.	1	0	0	0	0	0
I'm now in the last stage of withdrawal, and I'm still experiencing the fatigue and dizziness and sexual apathy.	1	0	0	0	0	0
I'll take depression any day over this.	0	0	0	0	1	0
Extremely hard to climax during sex, Severe Depression.	1	0	0	1	0	0
I would just stay around and do nothing all day.	1	0	0	0	0	0
However when I did go out I was too numb to the world to have any panic attacks or jitters.	1	0	0	0	0	0
At one point I wanted to kill myself.	1	0	0	0	0	0
I have switched off to wellbutrin.	0	0	0	0	0	0
Now my anxiety is up but my depression is decreasing.	0	0	0	0	1	1
Oh sex no problem.	0	0	0	0	0	0
I feel like im on a seesaw teetering between anxious and depressed.	0	0	0	0	1	0
Alert and Zombie.	0	0	0	0	0	0
Anyone please email me ideas.	0	0	0	0	0	0
Fatigue .	1	0	0	0	0	0
I was tired, and felt extra exhausted all the time.	1	0	0	0	0	0
I started at 5 mg and after a week moved up to 10 mg. 	0	0	0	0	0	0
After experiencing those fatigue symptoms and not being able to do, well, anything, I was moved back down to 5 mg which only helped temporarily.	1	0	1	0	0	0
I'm starting Effexor now and I hope that will help.	0	0	0	0	0	0
nausea, diarrhea, sweating, head in the clouds, stoned feeling.	1	0	0	0	0	0
I took it before I went to bed, Days 1 & 2 were good- felt relaxed; Day 3 I was spacey, stoned; Day 4 I got severely sick: woke up at 3am sweating, diarrhea, heart racing, mind was racing (almost psychotic thoughts), had a panic attack because I was so scared, almost went to emergency room because I could not relax for 4 hours straight!	1	0	0	0	0	0
increased anxiety, more panic attacks, uncontrollably bursting into tears.	1	0	0	0	1	0
i started at 5 mgs, felt like i was on speed for the first few days.	1	0	0	0	0	0
2 weeks later the anxiety had increased into panic, the Dr. had me skip a day then start back at 2.5 mgs daily.	1	0	0	1	0	0
that was ok for about 3 days then i started having constant panic/anxiety, as well as crying a lot at innappropriate times.	1	0	0	0	0	0
i stopped taking the lexapro, the anxiety has lightened a little bit, but the crying hasn't.	1	1	0	0	0	0
i haven't taken the lexapro for over a week.	0	0	0	0	0	0
Headaches, nauseau, dizziness, always on a bad high, inability to concentrate.	1	0	0	0	0	0
Bad diarrhea and abdominal pains.	1	0	0	0	0	0
The desire to just sleep my life away, but not suicidal.	1	0	0	0	0	0
Anxiety got worse.	1	0	0	1	1	1
I do experience some of these symptoms naturally, but it all got worse.	0	0	0	1	0	0
Constant bad headaches and nauseau.	1	0	0	0	0	0
My sex drive did not get any less.	0	0	0	0	0	0
But I do have the inability to eat or care about food.	1	0	0	0	0	0
Too nauseaus to eat anything but a few crackers or some bread.	1	0	0	0	0	0
The nausea is pretty bad normally, so I may try something else.	1	0	0	0	0	0
This one was my first SSRI.	0	0	0	0	0	0
I had more anxiety attacks, acting out on loved ones.	1	0	0	1	1	1
I'm calling the doctor first thing tomorrow morning.	0	0	0	0	0	0
Very hard to take a deep breath like someone is squeezing my lungs.	1	0	0	0	0	0
I seem to be very sensitive to the SSRI's .	0	0	0	0	0	0
I have to take Xanax 3 times a day and I don't think this drug is worth it.	0	0	0	0	0	0
Constipation .	1	0	0	0	0	0
painful, extreme, and constant Weight gain .	1	0	0	0	0	0
20 pounds total in 6 months Appetite increase .	1	0	0	0	0	0
hard to resist eating even while getting fatter.	1	0	0	0	0	0
I don't know if Lexapro helps with depression.	0	0	0	1	1	0
I couldn't tell.	0	0	0	0	0	0
I tried it because my bipolar manifests as depression for the winter months.	0	0	0	0	1	1
All that changed was that I got fat and unable to poop, neither a known depression cure.	1	0	0	1	1	1
It left me just as sad, only bigger and full of poop.	1	0	0	1	0	0
Gained 65lbs while on 20mg, and about 30lbs while on 10mg, Since i've been off it, i've lost 13lbs so far (only been 3 weeks).	1	1	0	0	0	0
Sex drive non-existant, headaches, facial muscle tension.	1	0	0	0	0	0
10mg dose is more than enough .	0	0	0	0	0	0
if I take 20mg, then I feel zombie-like.	1	0	0	0	0	0
Doctor gives me 20mg tablets, I cut them in half.	0	0	0	0	0	0
At first my anxiety increased for the first week or so, but 0.25mg Xanax controlled that.	1	0	0	0	1	1
Sleepless nights also with vivid dreams in the first week as well.	1	0	0	0	0	0
Now in week two, just general tiredness through out the day[eventhough I switched from taking it in the am to in the pm before bed, which did help a bit with tiredness], decrease in hunger, and low to no sex-drive	1	0	0	0	0	0
Started at 10 pmg, Felt better within a week.	0	0	1	0	0	0
Stayed on 10 for 9 mos then went up to 20mg.	0	0	0	0	0	0
brain fog memory loss.	1	0	0	0	0	0
finally attributing to lexapro, atleast at this dosage/ Very apathetic and have gained 20lbs easily.	1	0	0	0	0	0
muscle and joint pain.	1	0	0	0	0	0
dunno if that is related to lexapro.	0	0	0	0	0	0
Helpful with anxiety.	0	0	1	0	1	1
I did not experience sex drive problem.	0	0	0	0	0	0
but i am going down to 10mg again.	0	0	0	0	0	0
then maybe off.	0	0	0	0	0	0
Have tried a majority of these HAPPY pills, none work great and def have side effects, What now?	0	0	0	1	0	0
Duno but i need my brain back!	1	0	0	0	0	0
lol	0	0	0	0	0	0
At first, all the usual (dry mouth, dry eyes, tight jaw, dizziness, stoned feeling, nausea) but they went away after a month.	1	0	0	0	0	0
Then after a few months, more serious effects that I now believe were from the Lexapro started, like all-over itching and severe middle back pain, especially at night and upon waking in AM.	1	0	0	0	0	0
When I reduced dose from 20 mg to 10, both completely went away.	0	0	0	0	0	0
Now I have terrible acne and infected cysts under one arm and might go off it all together to see if connected.	1	0	0	0	0	0
Lexapro really helps with my anger problem, especially toward my kids and husband.	0	0	1	0	1	1
I did go off for a month and the inappropriate anger came right back so now I'm thinking of switching to another SSRI that doesn't cause back pain, cysts and itching, not to mention wanting to sleep 13 hours a night.	1	0	0	0	1	1
Lack of motivation, VERY TIRED all the time, memory loss-feel scatter brained.	1	0	0	0	0	0
I take citalopram which is genaric for lexapro.	0	0	0	0	0	0
I started on 10mg and continued to have anxiety so the dosage was increased.	0	0	0	1	1	1
I take it at night and have found that it helps me sleep.	0	0	0	0	0	0
When I don't take it, (if I miss my dose) I have difficulty sleeping.	0	1	0	0	0	0
I feel so tired all the time that I don't have the energy to do basic every day household tasks.	1	0	0	0	0	0
Then I feel guilty for being lazy.	1	0	0	0	0	0
I have to take a nap every day.	1	0	0	0	0	0
I also have difficulty remembering things and feel scatterbrained.	1	0	0	0	0	0
I will think of something that I need to do and less than a minute later I have forgotten what it was that I needed to do.	1	0	0	0	0	0
I have a Dr.'s appt.	0	0	0	0	0	0
soon and I will share this with my doctor.	0	0	0	0	0	0
I would like to try a different antidepressant because the loss of motivation and being tired all the time is making me feel lazy, worthless, and almost as depressed as before I started taking it.	1	0	0	1	1	1
Initially, Lexapro seemed to agree with me except for the occasional bad nightmare, Now, after 4 years of use, I am no longer depressed, but I am exhausted all the time.	1	0	1	0	1	1
I spend most of my spare time in bed sleeping .	1	0	0	0	0	0
I'm barely participating in life.	1	0	0	0	0	0
I seriously thought I had chronic fatigue syndrome, but after reading about other people's experiences, now I suspect it's the Lexapro.	0	0	0	0	0	0
I am unable to drive on the freeway because of panic attacks while driving, Also, my body fat has been redistributed to my abdomen.	1	0	0	0	0	0
Normally my waist is 10-12 inches smaller than my hips, but now it is about 5 inches smaller.	1	0	0	0	0	0
Not a good look!	0	0	0	0	0	0
My side effects from Lexapro are worse than my side effects from Zyprexa, and that's saying a lot.	1	0	0	0	0	0
I've been taking one antidepressant or another since 1989)  Prozac was my favorite, but it stopped working after 10 years.	0	0	0	0	0	0
I tried Effexor, but it created blood pressure issues.	0	0	0	0	0	0
Because of that, I asked my psychiatrist to switch me to Lexapro.	0	0	0	0	0	0
He seemed reluctant, but went along with it.	0	0	0	0	0	0
I do feel Lexapro helped me recover from the severe episode.	0	0	1	0	0	0
I started taking Lexapro in the 4th year of the episode, and recovered in the 5th year, Now it's 3 years post recovery, and I wish I hadn't stayed on it this long.	0	0	1	0	0	0
Because of my history, I continued to take it as a sort of insurance poplicy against future episodes.	0	0	0	0	0	0
Now I feel I am paying too high of a price in terms of my health and future, and I am going to discontinue taking it, very slowly.	0	0	0	0	0	0
I often contemplate suicide Not sure whether I'll overcome that.	0	0	0	1	1	0
I think anyone contemplating using this should be very cautious, o	0	0	0	0	0	0
i have not started taking this yet.	0	0	0	0	0	0
I was just taken off EffexorXR after 2weeks because i had an allergic reaction to it.	0	0	0	0	0	0
Which sucks because it was working really good.	0	0	0	0	0	0
Now my Dr. Wants me to try Lexapro.	0	0	0	0	0	0
I cant figure out if i should take it at night or in the morning?	0	0	0	0	0	0
And Im really tempted not to take it at all .	0	0	0	0	0	0
probably not a good idea?	0	0	0	0	0	0
I appriciate all this info.	0	0	0	0	0	0
Nice, Nice	0	0	1	0	0	0
Had dry mouth for a few days, it might have aggravated a stomach problem I already had but I'm not sure.	1	0	0	0	0	0
Started feeling the effects after 5 days or so .	0	0	0	0	0	0
I basically needed to use it to get rid of a severe anxiety that I let gradually build up on its own before I did anything about it, but I could feel it working in situations where I would normally get a little anxious as well.	0	0	1	0	1	1
After about a few weeks it leveled off.	0	0	0	0	0	0
Fatigue,dry mouth,constipation,memory loss,insomnia,low libido,and weight gain.	1	0	0	0	0	0
I struggle to wake up in the morning, after finally getting to sleep.	1	0	0	0	0	0
I have fluctuating hormones too.	1	0	0	0	0	0
I am struggling to learn new things.	1	0	0	0	0	0
I'm back in college.	0	0	0	0	0	0
I take 10mg per day.	0	0	0	0	0	0
I also take Wellbutrin XL.	0	0	0	0	0	0
I've been on some kind of SSRI for 12 years.	0	0	0	0	0	0
I also have a lack of motivation.	1	0	0	0	0	0
I feel that I don't have passion about anything in my life.	1	0	0	0	0	0
It's like not having emotions at all.	1	0	0	0	0	0
"I want to go off, but get the ""brain zaps"" really bad, Email me, if you know of something that might help."	0	1	0	0	0	0
WEIGHT Gain, complete loss of libido.	1	0	0	0	0	0
I was so excited to start it as I was on Effexor for years but it had negative effects on my BP.	1	0	0	0	0	0
And I gained 24 pounds, have no sexual desire and still have moody days.	1	0	0	1	1	1
Just switched to Pristiq and hope to get rid of weight and regain sexual desire.	1	0	0	0	0	0
I'm jittery and feel like I'm going to jump out of my skin after taking my dose.	1	0	0	0	0	0
A few hours later that seems to cease and I become really tired.	1	0	0	0	0	0
Having trouble falling asleep and staying asleep already.	1	0	0	0	0	0
Clenching my jaw has gotten worse since I've been on it.	1	0	0	0	0	0
I feel like I want to go run or jump up and down or something to get rid of this excess energy.	1	0	0	0	0	0
I am only on Day 2 of Lexapro and taking 10mg/day.	0	0	0	0	0	0
I feel really strange but am hoping I even out some after being on it for awhile.	1	0	0	0	0	0
I also had some really strange images while trying to go to sleep last night.	1	0	0	0	0	0
I wasn't asleep so I can't call it a dream/nightmare, but definitely strange nonetheless.	1	0	0	0	0	0
I imagine this is what it feels like to be on crack.	1	0	0	0	0	0
slight nausea and shakiness and feeling very anxious particularly in the morning.	1	0	0	0	0	0
Its early days so far but I do think it has taken the edge of my anxiety and obsessing.	0	0	1	0	1	1
The depression is so terrible that I am very keen to give Lexapro a fair try.	0	0	0	0	1	1
This site is fantastic it makes you realize you are not alone and that is a great help in itself.	0	0	0	0	0	0
Diarrhea, inability to orgasm, loss of sexual pleasure, significant weight gain, withdrawal was not pleasant.	1	1	0	0	0	0
I would say that the drug did remove the initial anxiety and depression I was feeling.	0	0	1	0	1	1
It did not help improve my memory nor do anything for my social anxiety though.	0	0	0	1	1	1
The first 6 weeks there was a lot of running to the bathroom .	1	0	0	0	0	0
I don't see how someone like a truck driver could ever take this drug.	0	0	0	0	0	0
As time went on, my sexual sensitivity began to diminish, my weight began to skyrocket (20+ lbs) and the benefits of the drug began to be outweighed by the anxiety and depression caused by getting fat and sexual dysfunction .	1	0	1	0	0	0
so I quit and decided to take a cognitive approach (listening to self-help tapes with positive messaging) and exercise.	0	0	0	0	0	0
